Suburb,Address,Rooms,Type,Method,Date,Distance from CBD,Postcode,Bedroom2,Bathroom,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,Landsize_winsorized,Price_winsorized,PricePerSquareMeter
Ormond,5/6 Ulupna Rd,2,unit,PI,27/05/2017,11.4,3204.0,2.0,1.0,Glen Eira,-37.90323,145.04286000000005,Southern Metropolitan,3578.0,533.0,640000.0,1200.750469043152
Parkdale,5 Booth St,2,house,S,27/05/2017,21.5,3195.0,2.0,1.0,Kingston,-37.99482,145.08459,South-Eastern Metropolitan,5087.0,772.0,1270000.0,1645.0777202072538
Parkdale,45 Eighth St,5,house,S,27/05/2017,21.5,3195.0,5.0,2.0,Kingston,-37.98928,145.07798,South-Eastern Metropolitan,5087.0,693.0,1485000.0,2142.8571428571427
Parkdale,20 Hawke St,4,house,SP,27/05/2017,21.5,3195.0,4.0,2.0,Kingston,-37.98464,145.08185,South-Eastern Metropolitan,5087.0,641.0,1137500.0,1774.5709828393135
Parkdale,3 Surf St,3,house,SP,27/05/2017,21.5,3195.0,3.0,1.0,Kingston,-37.99827,145.07497,South-Eastern Metropolitan,5087.0,545.0,1415000.0,2596.330275229358
Pascoe Vale,4/236 Boundary Rd,2,townhouse,S,27/05/2017,8.5,3044.0,2.0,2.0,Moreland,-37.71628,144.93822,Northern Metropolitan,7485.0,135.0,530000.0,3925.925925925926
Pascoe Vale,111 Derby St,3,house,S,27/05/2017,8.5,3044.0,3.0,1.0,Moreland,-37.72803,144.94624,Northern Metropolitan,7485.0,525.0,876000.0,1668.5714285714287
Pascoe Vale,1 Dorothy St,3,house,S,27/05/2017,8.5,3044.0,3.0,2.0,Moreland,-37.71872000000001,144.94871,Northern Metropolitan,7485.0,450.0,802000.0,1782.2222222222222
Pascoe Vale,1/22 Joffre Rd,3,unit,S,27/05/2017,8.5,3044.0,3.0,1.0,Moreland,-37.71798,144.93965,Northern Metropolitan,7485.0,278.0,736000.0,2647.482014388489
Pascoe Vale,4/21 Main St,3,townhouse,S,27/05/2017,8.5,3044.0,3.0,1.0,Moreland,-37.7254,144.92048,Northern Metropolitan,7485.0,234.0,755000.0,3226.4957264957266
Pascoe Vale,1/43 Surrey St,2,house,S,27/05/2017,8.5,3044.0,2.0,1.0,Moreland,-37.72436,144.94855,Northern Metropolitan,7485.0,533.0,478000.0,896.8105065666041
Pascoe Vale,308 Sussex St,2,house,VB,27/05/2017,8.5,3044.0,2.0,1.0,Moreland,-37.71878,144.95176,Northern Metropolitan,7485.0,605.0,650000.0,1074.3801652892562
Port Melbourne,31 Albert St,2,house,S,27/05/2017,3.5,3207.0,2.0,1.0,Port Phillip,-37.83661,144.93358999999995,Southern Metropolitan,8648.0,181.0,1335000.0,7375.690607734807
Port Melbourne,2/79 Pickles St,1,unit,S,27/05/2017,3.5,3207.0,1.0,1.0,Port Phillip,-37.84237,144.94486,Southern Metropolitan,8648.0,533.0,545000.0,1022.5140712945591
Prahran,5/305 Dandenong Rd,2,unit,S,27/05/2017,4.6,3181.0,2.0,1.0,Stonnington,-37.85931,145.00616000000005,Southern Metropolitan,7717.0,533.0,740000.0,1388.3677298311445
Prahran,102/11 Hillingdon Pl,2,unit,S,27/05/2017,4.6,3181.0,2.0,1.0,Stonnington,-37.85163,144.9943,Southern Metropolitan,7717.0,533.0,698000.0,1309.5684803001877
Prahran,20 King St,2,house,VB,27/05/2017,4.6,3181.0,2.0,1.0,Stonnington,-37.84998,144.99499,Southern Metropolitan,7717.0,117.0,780000.0,6666.666666666667
Prahran,3/6 Miller St,2,townhouse,S,27/05/2017,4.6,3181.0,2.0,1.0,Stonnington,-37.84839,145.0013,Southern Metropolitan,7717.0,77.0,1190000.0,20877.19298245614
Prahran,15A Percy St,2,house,PI,27/05/2017,4.6,3181.0,2.0,2.0,Stonnington,-37.85064000000001,144.99095,Southern Metropolitan,7717.0,86.0,1170000.0,13604.651162790698
Prahran,9/3 Rae Ct,2,unit,S,27/05/2017,4.6,3181.0,2.0,1.0,Stonnington,-37.85672,145.00273,Southern Metropolitan,7717.0,533.0,660000.0,1238.2739212007505
Preston,19 Cynga St,3,house,PI,27/05/2017,8.4,3072.0,3.0,1.0,Darebin,-37.74528,145.01987,Northern Metropolitan,14577.0,693.0,920000.0,1327.5613275613275
Preston,105 Gower St,3,house,S,27/05/2017,8.4,3072.0,3.0,1.0,Darebin,-37.74244,145.02006,Northern Metropolitan,14577.0,680.0,1115000.0,1639.7058823529412
Preston,40/122 High St,3,unit,PI,27/05/2017,8.4,3072.0,3.0,2.0,Darebin,-37.74762,145.00261,Northern Metropolitan,14577.0,533.0,550000.0,1031.8949343339586
Preston,52 May St,3,house,S,27/05/2017,8.4,3072.0,3.0,1.0,Darebin,-37.73261,144.99535,Northern Metropolitan,14577.0,483.0,1171000.0,2424.430641821946
Preston,477 Murray Rd,5,house,SP,27/05/2017,8.4,3072.0,5.0,2.0,Darebin,-37.73645,144.98715,Northern Metropolitan,14577.0,559.0,1060000.0,1896.2432915921288
Preston,428 Plenty Rd,3,house,S,27/05/2017,8.4,3072.0,3.0,1.0,Darebin,-37.73972,145.0111,Northern Metropolitan,14577.0,581.0,996000.0,1714.2857142857142
Preston,3/5 Sussex St,2,house,S,27/05/2017,8.4,3072.0,2.0,1.0,Darebin,-37.75308,145.01464,Northern Metropolitan,14577.0,155.0,617500.0,3983.8709677419356
Reservoir,5 Boldrewood Pde,3,house,S,27/05/2017,12.0,3073.0,3.0,1.0,Darebin,-37.72456,145.02292,Northern Metropolitan,21650.0,700.0,817000.0,1167.142857142857
Reservoir,25 Fyfe St,2,townhouse,S,27/05/2017,12.0,3073.0,2.0,2.0,Darebin,-37.70426,145.01203999999996,Northern Metropolitan,21650.0,151.0,575000.0,3807.9470198675494
Reservoir,104 Purinuan Rd,3,house,SP,27/05/2017,12.0,3073.0,3.0,2.0,Darebin,-37.70798,145.02101000000005,Northern Metropolitan,21650.0,289.0,635000.0,2197.2318339100348
Reservoir,3/80 Rathcown Rd,2,unit,S,27/05/2017,12.0,3073.0,2.0,1.0,Darebin,-37.70932,145.02483999999995,Northern Metropolitan,21650.0,142.0,470000.0,3309.8591549295775
Reservoir,2/116 Spring St,3,house,S,27/05/2017,12.0,3073.0,3.0,2.0,Darebin,-37.72839000000001,145.00105,Northern Metropolitan,21650.0,301.0,700000.0,2325.5813953488373
Reservoir,4 Wattle Gr,3,house,S,27/05/2017,12.0,3073.0,3.0,1.0,Darebin,-37.72216,144.99381,Northern Metropolitan,21650.0,627.0,860000.0,1371.610845295056
Richmond,25 Canterbury St,2,house,PI,27/05/2017,2.4,3121.0,2.0,1.0,Yarra,-37.824,145.00679,Northern Metropolitan,14949.0,164.0,1000000.0,6097.5609756097565
Richmond,74 Hunter St,3,house,VB,27/05/2017,2.4,3121.0,3.0,1.0,Yarra,-37.82137,145.00512,Northern Metropolitan,14949.0,111.0,1250000.0,11261.261261261261
Richmond,28 Newry St,3,house,S,27/05/2017,2.4,3121.0,3.0,1.0,Yarra,-37.82488,145.00642,Northern Metropolitan,14949.0,185.0,1280000.0,6918.918918918919
Richmond,7/4 Smith St,1,unit,SP,27/05/2017,2.4,3121.0,1.0,1.0,Yarra,-37.81256,144.99347,Northern Metropolitan,14949.0,533.0,314000.0,589.1181988742965
Richmond,9 Wall St,2,house,S,27/05/2017,2.4,3121.0,2.0,1.0,Yarra,-37.82241,145.00235,Northern Metropolitan,14949.0,135.0,1341000.0,9933.333333333334
Ringwood,4 Strathallyn Rd,3,house,S,27/05/2017,19.9,3134.0,3.0,1.0,Maroondah,-37.80237,145.23404,Eastern Metropolitan,7785.0,835.0,930000.0,1113.7724550898204
Ringwood East,2/5 Mines Rd,2,unit,S,27/05/2017,21.3,3135.0,2.0,1.0,Maroondah,-37.80551,145.24589,Eastern Metropolitan,4407.0,190.0,609000.0,3205.2631578947367
Ringwood North,12 The Summit,4,house,S,27/05/2017,19.9,3134.0,4.0,2.0,Maroondah,-37.79395,145.21878,Eastern Metropolitan,3619.0,798.0,1085000.0,1359.6491228070176
Rosanna,9 Darvall St,3,house,PI,27/05/2017,8.9,3084.0,3.0,2.0,Banyule,-37.74088,145.06285,Eastern Metropolitan,3540.0,468.0,1100000.0,2350.4273504273506
Rosanna,6 Douglas St,4,house,S,27/05/2017,8.9,3084.0,4.0,2.0,Banyule,-37.74301,145.07148999999995,Eastern Metropolitan,3540.0,625.0,1185000.0,1896.0
Roxburgh Park,12 Chesterville Ct,4,house,S,27/05/2017,20.6,3064.0,4.0,2.0,Hume,-37.61132,144.92075,Northern Metropolitan,5833.0,383.0,500000.0,1305.4830287206266
Sandringham,2/1 George St,3,unit,PI,27/05/2017,15.2,3191.0,3.0,2.0,Bayside,-37.95541,145.02944,Southern Metropolitan,4497.0,533.0,630000.0,1181.9887429643527
Sandringham,8/7 Neptune St,2,unit,S,27/05/2017,15.2,3191.0,2.0,1.0,Bayside,-37.95142,145.01977,Southern Metropolitan,4497.0,533.0,760000.0,1425.891181988743
Sandringham,79 Victoria St,4,house,S,27/05/2017,15.2,3191.0,4.0,2.0,Bayside,-37.95694,145.01936,Southern Metropolitan,4497.0,831.0,2100000.0,2527.075812274368
Seaford,12 Riviera St,4,house,S,27/05/2017,35.4,3198.0,4.0,2.0,Frankston,-38.08814,145.12598,South-Eastern Metropolitan,8077.0,631.0,795000.0,1259.904912836767
Seddon,1 Bute St,3,house,PI,27/05/2017,5.1,3011.0,4.0,3.0,Maribyrnong,-37.80401,144.89519,Western Metropolitan,2417.0,122.0,1315000.0,10778.688524590163
Seddon,57 Charles St,2,house,VB,27/05/2017,5.1,3011.0,2.0,1.0,Maribyrnong,-37.80697,144.8928,Western Metropolitan,2417.0,152.0,830000.0,5460.526315789473
Seddon,19 Station Rd,2,house,S,27/05/2017,5.1,3011.0,2.0,1.0,Maribyrnong,-37.8071,144.88912,Western Metropolitan,2417.0,207.0,940000.0,4541.062801932367
South Kingsville,41 Kernot St,3,house,S,27/05/2017,6.2,3015.0,3.0,1.0,Hobsons Bay,-37.82984,144.873,Western Metropolitan,984.0,297.0,835000.0,2811.4478114478115
South Melbourne,67 Dow St,1,house,S,27/05/2017,1.9,3205.0,1.0,1.0,Port Phillip,-37.83627,144.9605,Southern Metropolitan,5943.0,77.0,807500.0,10912.162162162162
South Melbourne,8 Ferrars Pl,4,house,S,27/05/2017,1.9,3205.0,4.0,2.0,Port Phillip,-37.83737,144.95799,Southern Metropolitan,5943.0,403.0,3350000.0,10173.697270471464
South Yarra,10/20 Chambers St,3,unit,S,27/05/2017,2.7,3141.0,3.0,3.0,Stonnington,-37.84014000000001,144.99441000000004,Southern Metropolitan,14887.0,913.0,1430000.0,1566.2650602409637
South Yarra,4 Hawksburn Rd,4,house,S,27/05/2017,2.7,3141.0,4.0,2.0,Stonnington,-37.84405,145.0016,Southern Metropolitan,14887.0,564.0,2920000.0,5177.304964539007
South Yarra,17/43 Kensington Rd,1,unit,VB,27/05/2017,2.7,3141.0,1.0,1.0,Stonnington,-37.83678,145.00137,Southern Metropolitan,14887.0,533.0,400000.0,750.46904315197
Southbank,2/96 Dodds St,2,unit,S,27/05/2017,0.7,3006.0,2.0,1.0,Melbourne,-37.8281,144.96627,Southern Metropolitan,8400.0,533.0,600000.0,1125.703564727955
Spotswood,14 Derham St,4,house,VB,27/05/2017,6.2,3015.0,4.0,2.0,Hobsons Bay,-37.8257,144.87552,Western Metropolitan,1223.0,730.0,1300000.0,1780.8219178082193
Spotswood,111 The Avenue,3,house,VB,27/05/2017,6.2,3015.0,3.0,1.0,Hobsons Bay,-37.82673,144.87495,Western Metropolitan,1223.0,399.0,1000000.0,2506.2656641604012
St Albans,6 Bent St,3,house,S,27/05/2017,14.0,3021.0,3.0,1.0,Brimbank,-37.75836,144.80279,Western Metropolitan,14042.0,722.0,650000.0,900.2770083102494
St Albans,34 Conrad St,1,house,S,27/05/2017,14.0,3021.0,1.0,1.0,Brimbank,-37.73385,144.80535,Western Metropolitan,14042.0,617.0,565000.0,915.7212317666126
St Helena,11 Erinne Ct,5,house,S,27/05/2017,16.1,3088.0,5.0,3.0,Banyule,-37.68508,145.1395,Eastern Metropolitan,915.0,1348.0,1387000.0,1028.9317507418398
St Kilda,4/57 Chapel St,1,unit,PI,27/05/2017,5.0,3182.0,1.0,1.0,Port Phillip,-37.86305,144.9911,Southern Metropolitan,13240.0,533.0,480000.0,900.562851782364
St Kilda,1/12 Charles St,2,unit,S,27/05/2017,5.0,3182.0,2.0,1.0,Port Phillip,-37.86309,144.98301999999995,Southern Metropolitan,13240.0,284.0,730000.0,2570.4225352112676
Sunbury,20 Miller St,4,house,SP,27/05/2017,31.7,3429.0,4.0,2.0,Hume,-37.58089,144.72183,Western Metropolitan,14092.0,808.0,535000.0,662.1287128712871
Sunshine,4 Farnsworth St,3,house,S,27/05/2017,10.5,3020.0,3.0,1.0,Brimbank,-37.77972000000001,144.83809,Western Metropolitan,3755.0,550.0,865000.0,1572.7272727272727
Sunshine,81 Parsons St,3,house,S,27/05/2017,10.5,3020.0,3.0,2.0,Brimbank,-37.79127,144.83713,Western Metropolitan,3755.0,573.0,1070000.0,1867.3647469458988
Sunshine,4/136 Wright St,1,unit,SP,27/05/2017,10.5,3020.0,1.0,1.0,Brimbank,-37.79501,144.8262,Western Metropolitan,3755.0,77.0,300000.0,5568.181818181818
Sunshine North,9 Compton Pde,6,house,SP,27/05/2017,10.5,3020.0,6.0,2.0,Brimbank,-37.77049,144.83167,Western Metropolitan,4217.0,588.0,750000.0,1275.5102040816328
Sunshine North,9 McLeod St,3,house,S,27/05/2017,10.5,3020.0,3.0,1.0,Brimbank,-37.76951,144.83309,Western Metropolitan,4217.0,471.0,632000.0,1341.8259023354565
Sunshine North,14 Oxford St,3,house,SP,27/05/2017,10.5,3020.0,3.0,1.0,Brimbank,-37.77004,144.84254,Western Metropolitan,4217.0,697.0,905000.0,1298.4218077474893
Surrey Hills,25 James St,5,house,S,27/05/2017,10.2,3127.0,5.0,2.0,Boroondara,-37.81708,145.09566,Southern Metropolitan,5457.0,739.0,2505000.0,3389.7158322056835
Surrey Hills,33 Kingston Rd,3,house,S,27/05/2017,10.2,3127.0,3.0,1.0,Boroondara,-37.82372,145.09085,Southern Metropolitan,5457.0,516.0,1785000.0,3459.3023255813955
Surrey Hills,63 Russell St,3,house,S,27/05/2017,10.2,3127.0,3.0,1.0,Whitehorse,-37.83133,145.1006,Southern Metropolitan,5457.0,586.0,1580000.0,2696.2457337883957
Surrey Hills,462 Whitehorse Rd,3,house,SA,27/05/2017,10.2,3127.0,3.0,1.0,Boroondara,-37.81455,145.0943,Southern Metropolitan,5457.0,665.0,1620000.0,2436.09022556391
Taylors Hill,16 Coronation St,3,house,S,27/05/2017,18.0,3037.0,3.0,2.0,Melton,-37.72199000000001,144.74578,Western Metropolitan,4242.0,684.0,645000.0,942.9824561403509
Taylors Lakes,7 Hanson Ct,5,house,PI,27/05/2017,15.5,3038.0,5.0,3.0,Brimbank,-37.68166,144.77422,Western Metropolitan,5336.0,771.0,1300000.0,1686.1219195849546
Templestowe Lower,91 MacEdon Rd,5,house,S,27/05/2017,12.4,3107.0,5.0,2.0,Manningham,-37.7677,145.11371,Eastern Metropolitan,5420.0,733.0,1381000.0,1884.038199181446
Templestowe Lower,6 Magnolia Dr,5,house,PI,27/05/2017,12.4,3107.0,5.0,2.0,Manningham,-37.77156,145.1226,Eastern Metropolitan,5420.0,665.0,1225000.0,1842.1052631578948
Templestowe Lower,140 Swanston St,4,house,VB,27/05/2017,12.4,3107.0,4.0,2.0,Manningham,-37.75763,145.09974,Eastern Metropolitan,5420.0,662.0,1375000.0,2077.039274924471
Thomastown,20 Caroline St,3,house,S,27/05/2017,15.3,3074.0,3.0,1.0,Whittlesea,-37.68035,145.00925,Northern Metropolitan,7955.0,545.0,705000.0,1293.5779816513761
Thomastown,160 Dalton Rd,3,house,S,27/05/2017,15.3,3074.0,3.0,1.0,Whittlesea,-37.67646,145.03083999999996,Northern Metropolitan,7955.0,551.0,550000.0,998.1851179673321
Thomastown,18 Plane St,3,house,SP,27/05/2017,15.3,3074.0,3.0,1.0,Whittlesea,-37.67652,145.02338,Northern Metropolitan,7955.0,654.0,630000.0,963.302752293578
Thomastown,84 The Boulevard,3,house,S,27/05/2017,15.3,3074.0,3.0,1.0,Whittlesea,-37.67873,145.01878,Northern Metropolitan,7955.0,727.0,740000.0,1017.8817056396149
Thornbury,2/124 Flinders St,2,unit,S,27/05/2017,7.0,3071.0,2.0,1.0,Darebin,-37.75668,145.00929,Northern Metropolitan,8870.0,120.0,745000.0,6208.333333333333
Thornbury,30 Martin St,3,house,SP,27/05/2017,7.0,3071.0,3.0,1.0,Darebin,-37.76126,145.00247,Northern Metropolitan,8870.0,275.0,1225000.0,4454.545454545455
Thornbury,118 Rossmoyne St,4,house,S,27/05/2017,7.0,3071.0,4.0,2.0,Darebin,-37.75807,145.00782,Northern Metropolitan,8870.0,364.0,1400000.0,3846.153846153846
Truganina,1/14 Stable Dr,3,unit,SP,27/05/2017,18.4,3029.0,3.0,2.0,Wyndham,-37.84169,144.72333,Western Metropolitan,5811.0,289.0,390000.0,1349.4809688581315
Tullamarine,1/6 Burvale Ct,3,townhouse,S,27/05/2017,12.9,3043.0,3.0,2.0,Hume,-37.69728,144.87455,Western Metropolitan,3296.0,286.0,555000.0,1940.5594405594406
Tullamarine,35 Finningley Dr,3,house,S,27/05/2017,12.9,3043.0,3.0,1.0,Hume,-37.69636,144.88265,Western Metropolitan,3296.0,676.0,695000.0,1028.1065088757396
Upwey,338 Glenfern Rd,2,house,S,27/05/2017,29.3,3158.0,2.0,1.0,Yarra Ranges,-37.91732,145.33501,Eastern Victoria,2591.0,1200.0,575000.0,479.1666666666667
Viewbank,34 Martins La,3,house,S,27/05/2017,8.9,3084.0,3.0,2.0,Banyule,-37.73253,145.0873,Eastern Metropolitan,2698.0,291.0,870000.0,2989.6907216494847
Warrandyte,3 David Rd,4,house,S,27/05/2017,21.1,3113.0,4.0,2.0,Manningham,-37.74113,145.22308999999996,Eastern Metropolitan,2003.0,1529.0,1050000.0,686.7233485938522
Watsonia North,66 MacOrna St,4,house,S,27/05/2017,14.5,3087.0,4.0,1.0,Banyule,-37.69778,145.08516,Northern Metropolitan,1442.0,541.0,710000.0,1312.384473197782
Watsonia North,8 Meakin St,3,house,S,27/05/2017,14.5,3087.0,3.0,1.0,Banyule,-37.70178,145.0851,Northern Metropolitan,1442.0,538.0,705000.0,1310.4089219330856
Werribee,58 Church St,3,house,S,27/05/2017,14.7,3030.0,3.0,1.0,Wyndham,-37.90908,144.65774,Western Metropolitan,16166.0,660.0,570000.0,863.6363636363636
Werribee,9 Jamieson Ct,3,house,S,27/05/2017,14.7,3030.0,3.0,1.0,Wyndham,-37.88831,144.63942,Western Metropolitan,16166.0,239.0,372000.0,1556.4853556485355
West Footscray,5/19 Waratah St,3,unit,SP,27/05/2017,6.4,3012.0,3.0,1.0,Maribyrnong,-37.80962,144.86876999999996,Western Metropolitan,5058.0,126.0,597000.0,4738.0952380952385
West Melbourne,1/110 Railway Pl,2,unit,PI,27/05/2017,3.1,3003.0,2.0,1.0,Melbourne,-37.80848,144.9437,Northern Metropolitan,2230.0,533.0,660000.0,1238.2739212007505
Westmeadows,20/84 Hillcrest Dr,3,townhouse,S,27/05/2017,16.5,3049.0,3.0,1.0,Hume,-37.67941,144.8764,Northern Metropolitan,2474.0,141.0,500000.0,3546.099290780142
Westmeadows,124 Raleigh St,5,house,S,27/05/2017,16.5,3049.0,5.0,2.0,Hume,-37.67688,144.88996,Northern Metropolitan,2474.0,626.0,560000.0,894.5686900958466
Wheelers Hill,9 Mill Ct,4,house,PI,27/05/2017,16.7,3150.0,4.0,3.0,Monash,-37.91874,145.19156999999996,South-Eastern Metropolitan,7392.0,858.0,1200000.0,1398.6013986013986
Wheelers Hill,49 Phoenix Dr,5,house,S,27/05/2017,16.7,3150.0,5.0,3.0,Monash,-37.91199,145.18419,South-Eastern Metropolitan,7392.0,762.0,1223000.0,1604.98687664042
Wheelers Hill,5 Rubens Ct,4,house,S,27/05/2017,16.7,3150.0,4.0,2.0,Monash,-37.91075,145.18758,South-Eastern Metropolitan,7392.0,702.0,1035000.0,1474.3589743589744
Williamstown,11 Hosking St,3,house,SP,27/05/2017,6.8,3016.0,3.0,1.0,Hobsons Bay,-37.85569,144.89373999999995,Western Metropolitan,6380.0,410.0,1367000.0,3334.1463414634145
Williamstown,2/70 Osborne St,2,unit,S,27/05/2017,6.8,3016.0,2.0,1.0,Hobsons Bay,-37.86682,144.90003000000004,Western Metropolitan,6380.0,169.0,880000.0,5207.100591715976
Williamstown North,6 Edina St,3,house,SP,27/05/2017,6.8,3016.0,3.0,1.0,Hobsons Bay,-37.85432,144.88214,Western Metropolitan,802.0,353.0,862000.0,2441.9263456090653
Wollert,8 Yumbarra Pde,4,house,S,27/05/2017,25.5,3750.0,4.0,2.0,Whittlesea,-37.61337,145.03606000000005,Northern Metropolitan,2940.0,448.0,595000.0,1328.125
Yarraville,56 Severn St,4,house,S,27/05/2017,6.3,3013.0,4.0,1.0,Maribyrnong,-37.81611,144.87945,Western Metropolitan,6543.0,405.0,1190000.0,2938.2716049382716
Yarraville,1/27 Stephen St,2,unit,SP,27/05/2017,6.3,3013.0,2.0,1.0,Maribyrnong,-37.81133,144.89553,Western Metropolitan,6543.0,80.0,709500.0,8868.75
Abbotsford,21/659 Victoria St,2,unit,S,8/07/2017,3.0,3067.0,2.0,1.0,Yarra,-37.8114,145.01163,Northern Metropolitan,4019.0,1521.0,550000.0,361.6042077580539
Airport West,3/26 Highridge Cr,3,unit,S,8/07/2017,10.4,3042.0,3.0,1.0,Moonee Valley,-37.72752,144.88358,Western Metropolitan,3464.0,169.0,670000.0,3964.4970414201184
Albert Park,16 Greig St,4,house,S,8/07/2017,3.0,3206.0,4.0,1.0,Port Phillip,-37.84118,144.95023,Southern Metropolitan,3280.0,327.0,3350000.0,10886.8501529052
Altona North,46 Chambers Rd,5,house,PI,8/07/2017,9.4,3025.0,5.0,3.0,Hobsons Bay,-37.83794,144.84231,Western Metropolitan,5132.0,1068.0,1500000.0,1404.4943820224719
Altona North,22 Knapp St,4,house,PI,8/07/2017,9.4,3025.0,4.0,3.0,Hobsons Bay,-37.82726,144.83533,Western Metropolitan,5132.0,533.0,1030000.0,1932.4577861163227
Ascot Vale,21 Walter St,2,house,S,8/07/2017,4.3,3032.0,2.0,1.0,Moonee Valley,-37.77182,144.90524,Western Metropolitan,6567.0,222.0,1130000.0,5090.09009009009
Avondale Heights,29 Brentwood Dr,3,house,S,8/07/2017,9.5,3034.0,3.0,1.0,Moonee Valley,-37.77178,144.85397,Western Metropolitan,4502.0,680.0,820000.0,1205.8823529411766
Avondale Heights,107 North Rd,3,house,VB,8/07/2017,9.5,3034.0,3.0,1.0,Moonee Valley,-37.75718,144.85357,Western Metropolitan,4502.0,596.0,680000.0,1140.9395973154362
Avondale Heights,6 Ridley Av,3,house,PI,8/07/2017,9.5,3034.0,3.0,1.0,Moonee Valley,-37.76063,144.8603,Western Metropolitan,4502.0,582.0,720000.0,1237.1134020618556
Avondale Heights,132 Templewood Cr,3,house,S,8/07/2017,9.5,3034.0,3.0,3.0,Moonee Valley,-37.75962,144.86675,Western Metropolitan,4502.0,668.0,1107500.0,1657.934131736527
Bacchus Marsh,4 Lidgett St,3,house,S,8/07/2017,37.5,3340.0,3.0,1.0,Moorabool,-37.67344,144.43181,Western Victoria,2871.0,612.0,300000.0,465.6862745098039
Balaclava,21/54 Balston St,1,unit,S,8/07/2017,6.4,3183.0,1.0,1.0,Port Phillip,-37.86874,144.998,Southern Metropolitan,2952.0,533.0,328500.0,616.3227016885553
Balwyn North,1/48 Kenny St,4,townhouse,SA,8/07/2017,9.7,3104.0,4.0,2.0,Boroondara,-37.80039,145.0961,Southern Metropolitan,7809.0,392.0,1575000.0,4017.8571428571427
Bayswater,15 Edinburgh Rd,5,house,S,8/07/2017,23.2,3153.0,5.0,2.0,Knox,-37.85721,145.26305,Eastern Metropolitan,5030.0,942.0,900000.0,955.4140127388536
Bayswater,1/20 Kumala Rd,2,unit,S,8/07/2017,23.2,3153.0,2.0,1.0,Knox,-37.845,145.25624,Eastern Metropolitan,5030.0,158.0,520000.0,3291.1392405063293
Bentleigh,4/463 South Rd,2,unit,PI,8/07/2017,11.4,3204.0,2.0,1.0,Glen Eira,-37.9332,145.03794,Southern Metropolitan,6795.0,77.0,380000.0,380000.0
Berwick,9 Geranium Ct,4,house,S,8/07/2017,35.2,3806.0,4.0,5.0,Casey,-38.0683,145.33833,Eastern Victoria,17093.0,638.0,920000.0,1442.0062695924764
Berwick,9 Sunview Pl,4,house,SA,8/07/2017,35.2,3806.0,4.0,4.0,Casey,-38.06788,145.33966999999996,Eastern Victoria,17093.0,603.0,950000.0,1575.4560530679935
Blackburn,3/43 The Ridge,2,unit,S,8/07/2017,13.4,3130.0,2.0,1.0,Whitehorse,-37.82945,145.15697,Eastern Metropolitan,5713.0,533.0,485000.0,909.9437148217636
Blackburn South,24 Sylvia St,3,house,S,8/07/2017,13.4,3130.0,3.0,2.0,Whitehorse,-37.84453,145.14446,Eastern Metropolitan,4387.0,548.0,1291000.0,2355.8394160583944
Boronia,8 Darwin Rd,3,house,S,8/07/2017,25.0,3155.0,3.0,1.0,Knox,-37.86126,145.25808,Eastern Metropolitan,9704.0,720.0,775000.0,1076.388888888889
Boronia,34 Russell Cr,4,house,S,8/07/2017,25.0,3155.0,4.0,2.0,Knox,-37.86434000000001,145.25739,Eastern Metropolitan,9704.0,719.0,820000.0,1140.472878998609
Box Hill,43 Rose St,5,house,S,8/07/2017,10.9,3128.0,5.0,3.0,Whitehorse,-37.82148,145.1289,Eastern Metropolitan,4605.0,803.0,2285000.0,2845.5790784557908
Braybrook,14 Enderby Ct,3,house,S,8/07/2017,8.6,3019.0,3.0,1.0,Maribyrnong,-37.79382,144.85107,Western Metropolitan,3589.0,694.0,797000.0,1148.414985590778
Braybrook,10 Menzies St,5,house,S,8/07/2017,8.6,3019.0,5.0,2.0,Maribyrnong,-37.78207,144.85342,Western Metropolitan,3589.0,622.0,760000.0,1221.8649517684887
Braybrook,1 Walker Pl,2,house,S,8/07/2017,8.6,3019.0,2.0,1.0,Maribyrnong,-37.78341,144.85574,Western Metropolitan,3589.0,304.0,590000.0,1940.7894736842106
Brighton,10/32 Outer Cr,3,unit,VB,8/07/2017,10.5,3186.0,3.0,2.0,Bayside,-37.90542,144.99817,Southern Metropolitan,10579.0,533.0,1180000.0,2213.8836772983113
Brighton East,1/3 Gleniffer Av,2,unit,PI,8/07/2017,10.3,3187.0,2.0,1.0,Bayside,-37.93171,145.03041000000005,Southern Metropolitan,6938.0,533.0,585000.0,1097.560975609756
